,Kolejka,season,home,away,date,hour,gh,ga,IsCancelled,IsWalkover
9310,14,1988/1989,GKS JastrzÍbie,£ÅKS £ÅÛdü,11/6/1988,11:00,0,0,0,0
9311,14,1988/1989,PogoÒ Szczecin,GÛrnik Wa≥brzych,11/5/1988,17:30,4,1,0,0
9312,14,1988/1989,Widzew £ÅÛdü,Olimpia PoznaÒ,11/5/1988,17:00,2,1,0,0
9313,14,1988/1989,GÛrnik Zabrze,Legia Warszawa,11/6/1988,17:00,2,1,0,0
9314,14,1988/1989,Wis≥a KrakÛw,GKS Katowice,11/5/1988,18:00,3,1,0,0
9315,14,1988/1989,Stal Mielec,Szombierki Bytom,11/6/1988,15:00,3,1,0,0
9316,14,1988/1989,Lech PoznaÒ,Jagiellonia Bia≥ystok,11/5/1988,17:00,1,0,0,0
9317,14,1988/1989,Ruch ChorzÛw,ålπsk Wroc≥aw,11/5/1988,17:00,3,0,0,0
9318,15,1988/1989,Olimpia PoznaÒ,GÛrnik Zabrze,11/20/1988,12:00,0,3,0,0
9319,15,1988/1989,GKS Katowice,Stal Mielec,11/20/1988,16:00,3,0,0,0
9320,15,1988/1989,£ÅKS £ÅÛdü,Wis≥a KrakÛw,11/19/1988,12:00,2,1,0,0
9321,15,1988/1989,ålπsk Wroc≥aw,Widzew £ÅÛdü,11/20/1988,11:00,0,2,0,0
9322,15,1988/1989,GÛrnik Wa≥brzych,Ruch ChorzÛw,11/20/1988,11:00,0,2,0,0
9323,15,1988/1989,Legia Warszawa,Lech PoznaÒ,11/20/1988,12:00,3,0,0,0
9324,15,1988/1989,Jagiellonia Bia≥ystok,GKS JastrzÍbie,11/20/1988,11:00,0,0,0,0
9325,15,1988/1989,Szombierki Bytom,PogoÒ Szczecin,11/20/1988,11:00,3,2,0,0
9326,16,1988/1989,£ÅKS £ÅÛdü,Stal Mielec,3/11/1989,18:00,0,0,0,0
9327,16,1988/1989,Lech PoznaÒ,GKS JastrzÍbie,3/11/1989,16:00,3,0,0,0
9328,16,1988/1989,Legia Warszawa,Olimpia PoznaÒ,3/12/1989,12:00,3,0,0,0
9329,16,1988/1989,ålπsk Wroc≥aw,GÛrnik Zabrze,3/11/1989,11:00,1,0,0,0
9330,16,1988/1989,Szombierki Bytom,Ruch ChorzÛw,3/12/1989,11:00,0,1,0,0
9331,16,1988/1989,GKS Katowice,PogoÒ Szczecin,3/11/1989,16:00,2,0,0,0
9332,16,1988/1989,GÛrnik Wa≥brzych,Widzew £ÅÛdü,3/12/1989,11:00,0,1,0,0
9333,16,1988/1989,Jagiellonia Bia≥ystok,Wis≥a KrakÛw,3/11/1989,11:00,0,0,0,0
9334,17,1988/1989,Stal Mielec,Jagiellonia Bia≥ystok,3/18/1989,17:00,2,0,0,0
9335,17,1988/1989,GÛrnik Zabrze,GÛrnik Wa≥brzych,3/18/1989,17:00,1,0,0,0
9336,17,1988/1989,Widzew £ÅÛdü,Szombierki Bytom,3/18/1989,17:00,2,0,0,0
9337,17,1988/1989,PogoÒ Szczecin,£ÅKS £ÅÛdü,3/18/1989,17:00,1,2,0,0
9338,17,1988/1989,Wis≥a KrakÛw,Lech PoznaÒ,3/19/1989,17:00,0,0,0,0
9339,17,1988/1989,Ruch ChorzÛw,GKS Katowice,3/18/1989,15:00,1,1,0,0
9340,17,1988/1989,Olimpia PoznaÒ,ålπsk Wroc≥aw,3/19/1989,11:00,1,1,0,0
9341,17,1988/1989,GKS JastrzÍbie,Legia Warszawa,3/19/1989,11:00,1,1,0,0
9342,18,1988/1989,GÛrnik Wa≥brzych,Olimpia PoznaÒ,3/25/1989,15:00,1,2,0,0
9343,18,1988/1989,Lech PoznaÒ,Stal Mielec,3/25/1989,17:00,1,0,0,0
9344,18,1988/1989,Jagiellonia Bia≥ystok,PogoÒ Szczecin,3/25/1989,11:00,1,0,0,0
9345,18,1988/1989,GKS Katowice,Widzew £ÅÛdü,3/25/1989,18:00,2,1,0,0
9346,18,1988/1989,Szombierki Bytom,GÛrnik Zabrze,3/25/1989,16:00,1,3,0,0
9347,18,1988/1989,GKS JastrzÍbie,Wis≥a KrakÛw,3/25/1989,16:00,4,2,0,0
9348,18,1988/1989,£ÅKS £ÅÛdü,Ruch ChorzÛw,3/25/1989,12:00,2,2,0,0
9349,18,1988/1989,ålπsk Wroc≥aw,Legia Warszawa,3/25/1989,11:00,0,0,0,0
9350,19,1988/1989,Olimpia PoznaÒ,Szombierki Bytom,3/29/1989,16:00,1,2,0,0
9351,19,1988/1989,PogoÒ Szczecin,Lech PoznaÒ,3/29/1989,17:00,1,1,0,0
9352,19,1988/1989,Legia Warszawa,Wis≥a KrakÛw,3/29/1989,17:30,4,0,0,0
9353,19,1988/1989,Ruch ChorzÛw,Jagiellonia Bia≥ystok,3/29/1989,16:00,1,0,0,0
9354,19,1988/1989,GÛrnik Zabrze,GKS Katowice,3/29/1989,17:00,3,0,0,0
9355,19,1988/1989,ålπsk Wroc≥aw,GÛrnik Wa≥brzych,3/29/1989,15:30,1,0,0,0
9356,19,1988/1989,Widzew £ÅÛdü,£ÅKS £ÅÛdü,3/29/1989,17:00,3,1,0,0
9357,19,1988/1989,Stal Mielec,GKS JastrzÍbie,3/29/1989,17:30,0,1,0,0
9358,20,1988/1989,GKS JastrzÍbie,PogoÒ Szczecin,4/8/1989,16:00,3,2,0,0
9359,20,1988/1989,£ÅKS £ÅÛdü,GÛrnik Zabrze,4/8/1989,17:00,1,1,0,0
9360,20,1988/1989,Szombierki Bytom,ålπsk Wroc≥aw,4/8/1989,15:00,3,3,0,0
9361,20,1988/1989,GÛrnik Wa≥brzych,Legia Warszawa,4/9/1989,11:00,1,0,0,0
9362,20,1988/1989,GKS Katowice,Olimpia PoznaÒ,4/8/1989,17:00,1,1,0,0
9363,20,1988/1989,Jagiellonia Bia≥ystok,Widzew £ÅÛdü,4/9/1989,11:00,0,1,0,0
9364,20,1988/1989,Wis≥a KrakÛw,Stal Mielec,4/9/1989,17:00,1,0,0,0
9365,20,1988/1989,Lech PoznaÒ,Ruch ChorzÛw,4/8/1989,17:00,1,2,0,0
9366,21,1988/1989,Legia Warszawa,Stal Mielec,4/15/1989,17:30,1,0,0,0
9367,21,1988/1989,Ruch ChorzÛw,GKS JastrzÍbie,4/15/1989,16:00,5,0,0,0
9368,21,1988/1989,PogoÒ Szczecin,Wis≥a KrakÛw,4/15/1989,17:00,1,1,0,0
9369,21,1988/1989,Olimpia PoznaÒ,£ÅKS £ÅÛdü,4/15/1989,17:00,0,0,0,0
9370,21,1988/1989,ålπsk Wroc≥aw,GKS Katowice,4/15/1989,11:00,1,0,0,0
9371,21,1988/1989,GÛrnik Zabrze,Jagiellonia Bia≥ystok,4/15/1989,18:00,2,2,0,0
9372,21,1988/1989,GÛrnik Wa≥brzych,Szombierki Bytom,4/16/1989,11:00,1,1,0,0
9373,21,1988/1989,Widzew £ÅÛdü,Lech PoznaÒ,4/15/1989,17:00,0,0,0,0
9374,22,1988/1989,£ÅKS £ÅÛdü,ålπsk Wroc≥aw,4/22/1989,17:00,1,1,0,0
9375,22,1988/1989,GKS JastrzÍbie,Widzew £ÅÛdü,4/22/1989,16:00,1,0,0,0
9376,22,1988/1989,Jagiellonia Bia≥ystok,Olimpia PoznaÒ,4/22/1989,16:00,0,0,0,0
9377,22,1988/1989,Stal Mielec,PogoÒ Szczecin,4/22/1989,18:00,2,0,0,0
9378,22,1988/1989,Wis≥a KrakÛw,Ruch ChorzÛw,4/22/1989,17:00,1,4,0,0
9379,22,1988/1989,Szombierki Bytom,Legia Warszawa,4/22/1989,15:00,0,1,0,0
9380,22,1988/1989,GKS Katowice,GÛrnik Wa≥brzych,4/22/1989,17:00,1,0,0,0
9381,22,1988/1989,Lech PoznaÒ,GÛrnik Zabrze,4/22/1989,17:00,2,0,0,0
9382,23,1988/1989,Widzew £ÅÛdü,Wis≥a KrakÛw,5/10/1989,17:00,1,2,0,0
9383,23,1988/1989,GÛrnik Wa≥brzych,£ÅKS £ÅÛdü,5/10/1989,16:00,2,1,0,0
9384,23,1988/1989,ålπsk Wroc≥aw,Jagiellonia Bia≥ystok,5/10/1989,16:30,2,2,0,0
9385,23,1988/1989,Legia Warszawa,PogoÒ Szczecin,5/10/1989,17:30,3,0,0,0
9386,23,1988/1989,GÛrnik Zabrze,GKS JastrzÍbie,5/10/1989,18:00,2,0,0,0
9387,23,1988/1989,Olimpia PoznaÒ,Lech PoznaÒ,5/10/1989,17:30,2,1,0,0
9388,23,1988/1989,Szombierki Bytom,GKS Katowice,5/10/1989,17:00,0,3,0,0
9389,23,1988/1989,Ruch ChorzÛw,Stal Mielec,5/10/1989,17:00,0,2,0,0
9390,24,1988/1989,Stal Mielec,Widzew £ÅÛdü,5/13/1989,19:00,2,2,0,0
9391,24,1988/1989,GKS Katowice,Legia Warszawa,5/13/1989,18:00,1,0,0,0
9392,24,1988/1989,Jagiellonia Bia≥ystok,GÛrnik Wa≥brzych,5/14/1989,11:00,2,0,0,0
9393,24,1988/1989,Wis≥a KrakÛw,GÛrnik Zabrze,5/14/1989,18:00,1,0,0,0
9394,24,1988/1989,£ÅKS £ÅÛdü,Szombierki Bytom,5/13/1989,17:00,1,1,0,0
9395,24,1988/1989,GKS JastrzÍbie,Olimpia PoznaÒ,5/14/1989,11:00,1,2,0,0
9396,24,1988/1989,Lech PoznaÒ,ålπsk Wroc≥aw,5/13/1989,17:00,1,1,0,0
9397,24,1988/1989,PogoÒ Szczecin,Ruch ChorzÛw,5/13/1989,17:00,0,0,0,0
9398,25,1988/1989,GÛrnik Zabrze,Stal Mielec,5/20/1989,18:00,1,0,0,0
9399,25,1988/1989,GÛrnik Wa≥brzych,Lech PoznaÒ,5/21/1989,11:00,1,1,0,0
9400,25,1988/1989,Legia Warszawa,Ruch ChorzÛw,5/20/1989,17:30,0,0,0,0
9401,25,1988/1989,Olimpia PoznaÒ,Wis≥a KrakÛw,5/20/1989,19:00,3,0,0,0
9402,25,1988/1989,GKS Katowice,£ÅKS £ÅÛdü,5/20/1989,18:00,7,2,0,0
9403,25,1988/1989,Widzew £ÅÛdü,PogoÒ Szczecin,5/20/1989,17:00,1,0,0,0
9404,25,1988/1989,ålπsk Wroc≥aw,GKS JastrzÍbie,5/20/1989,11:00,6,1,0,0
9405,25,1988/1989,Szombierki Bytom,Jagiellonia Bia≥ystok,5/20/1989,16:00,0,1,0,0
9406,26,1988/1989,Stal Mielec,Olimpia PoznaÒ,5/24/1989,17:30,0,0,0,0
9407,26,1988/1989,£ÅKS £ÅÛdü,Legia Warszawa,5/24/1989,17:00,2,1,0,0
9408,26,1988/1989,Ruch ChorzÛw,Widzew £ÅÛdü,5/24/1989,17:00,4,0,0,0
9409,26,1988/1989,Lech PoznaÒ,Szombierki Bytom,5/24/1989,17:00,0,0,0,0
9410,26,1988/1989,PogoÒ Szczecin,GÛrnik Zabrze,5/24/1989,17:00,1,4,0,0
9411,26,1988/1989,GKS JastrzÍbie,GÛrnik Wa≥brzych,5/24/1989,17:00,2,0,0,0
9412,26,1988/1989,Wis≥a KrakÛw,ålπsk Wroc≥aw,5/25/1989,18:00,0,5,0,0
9413,26,1988/1989,Jagiellonia Bia≥ystok,GKS Katowice,5/24/1989,17:00,1,1,0,0
9414,27,1988/1989,Olimpia PoznaÒ,PogoÒ Szczecin,6/7/1989,19:00,2,2,0,0
9415,27,1988/1989,GKS Katowice,Lech PoznaÒ,6/7/1989,18:00,4,1,0,0
9416,27,1988/1989,GÛrnik Zabrze,Ruch ChorzÛw,6/7/1989,18:00,1,2,0,0
9417,27,1988/1989,ålπsk Wroc≥aw,Stal Mielec,6/7/1989,17:00,1,1,0,0
9418,27,1988/1989,GÛrnik Wa≥brzych,Wis≥a KrakÛw,6/7/1989,17:00,2,1,0,0
9419,27,1988/1989,Szombierki Bytom,GKS JastrzÍbie,6/7/1989,16:00,2,2,0,0
9420,27,1988/1989,Legia Warszawa,Widzew £ÅÛdü,6/7/1989,17:30,1,1,0,0
9421,27,1988/1989,£ÅKS £ÅÛdü,Jagiellonia Bia≥ystok,6/7/1989,17:00,0,1,0,0
9422,28,1988/1989,Lech PoznaÒ,£ÅKS £ÅÛdü,6/10/1989,18:00,1,1,0,0
9423,28,1988/1989,Widzew £ÅÛdü,GÛrnik Zabrze,6/10/1989,18:00,1,0,0,0
9424,28,1988/1989,Stal Mielec,GÛrnik Wa≥brzych,6/10/1989,19:00,2,1,0,0
9425,28,1988/1989,Jagiellonia Bia≥ystok,Legia Warszawa,6/11/1989,17:00,1,1,0,0
9426,28,1988/1989,PogoÒ Szczecin,ålπsk Wroc≥aw,6/24/1989,18:00,2,1,0,0
9427,28,1988/1989,GKS JastrzÍbie,GKS Katowice,6/11/1989,17:00,1,1,0,0
9428,28,1988/1989,Wis≥a KrakÛw,Szombierki Bytom,6/11/1989,18:00,3,0,0,0
9429,28,1988/1989,Ruch ChorzÛw,Olimpia PoznaÒ,6/10/1989,17:00,2,1,0,0
9430,29,1988/1989,GKS Katowice,Wis≥a KrakÛw,6/17/1989,17:00,1,0,0,0
9431,29,1988/1989,ålπsk Wroc≥aw,Ruch ChorzÛw,6/17/1989,17:00,0,1,0,0
9432,29,1988/1989,£ÅKS £ÅÛdü,GKS JastrzÍbie,6/17/1989,17:00,1,1,0,0
9433,29,1988/1989,Szombierki Bytom,Stal Mielec,6/17/1989,17:00,2,3,0,0
9434,29,1988/1989,GÛrnik Wa≥brzych,PogoÒ Szczecin,6/17/1989,17:00,1,1,0,0
9435,29,1988/1989,Olimpia PoznaÒ,Widzew £ÅÛdü,6/17/1989,17:00,0,0,0,0
9436,29,1988/1989,Legia Warszawa,GÛrnik Zabrze,6/17/1989,17:00,3,2,0,0
9437,29,1988/1989,Jagiellonia Bia≥ystok,Lech PoznaÒ,6/17/1989,17:00,1,4,0,0
9438,30,1988/1989,Lech PoznaÒ,Legia Warszawa,6/21/1989,17:00,0,2,0,0
9439,30,1988/1989,PogoÒ Szczecin,Szombierki Bytom,6/21/1989,17:00,1,0,0,0
9440,30,1988/1989,Wis≥a KrakÛw,£ÅKS £ÅÛdü,6/21/1989,17:00,4,1,0,0
9441,30,1988/1989,Ruch ChorzÛw,GÛrnik Wa≥brzych,6/21/1989,17:00,4,1,0,0
9442,30,1988/1989,GÛrnik Zabrze,Olimpia PoznaÒ,6/21/1989,17:00,4,2,0,0
9443,30,1988/1989,Stal Mielec,GKS Katowice,6/21/1989,17:00,2,0,0,0
9444,30,1988/1989,Widzew £ÅÛdü,ålπsk Wroc≥aw,6/21/1989,17:00,1,2,0,0
9445,30,1988/1989,GKS JastrzÍbie,Jagiellonia Bia≥ystok,6/21/1989,17:00,0,0,0,0
9446,1,1989/1990,£ÅKS £ÅÛdü,GKS Katowice,7/29/1989,17:00,2,1,0,0
9447,1,1989/1990,Zag≥Íbie Sosnowiec,Jagiellonia Bia≥ystok,7/29/1989,17:30,1,1,0,0
9448,1,1989/1990,Zag≥Íbie Lubin,Lech PoznaÒ,7/29/1989,17:00,2,0,0,0
9449,1,1989/1990,Legia Warszawa,Stal Mielec,7/29/1989,18:00,1,1,0,0
9450,1,1989/1990,Motor Lublin,Widzew £ÅÛdü,7/29/1989,17:00,2,0,0,0
9451,1,1989/1990,Olimpia PoznaÒ,Wis≥a KrakÛw,7/29/1989,20:00,1,1,0,0
9452,1,1989/1990,Zawisza Bydgoszcz,ålπsk Wroc≥aw,7/30/1989,18:00,1,0,0,0
9453,1,1989/1990,Ruch ChorzÛw,GÛrnik Zabrze,7/30/1989,17:00,2,0,0,0
9454,2,1989/1990,Jagiellonia Bia≥ystok,Zawisza Bydgoszcz,8/2/1989,17:00,2,0,0,0
9455,2,1989/1990,ålπsk Wroc≥aw,£ÅKS £ÅÛdü,8/2/1989,17:00,1,2,0,0
9456,2,1989/1990,GKS Katowice,Motor Lublin,8/2/1989,18:00,2,0,0,0
9457,2,1989/1990,Widzew £ÅÛdü,Ruch ChorzÛw,8/2/1989,18:00,0,3,0,0
9458,2,1989/1990,Lech PoznaÒ,Olimpia PoznaÒ,8/2/1989,20:00,1,1,0,0
9459,2,1989/1990,Stal Mielec,Zag≥Íbie Lubin,8/2/1989,19:00,1,2,0,0
9460,2,1989/1990,Wis≥a KrakÛw,Zag≥Íbie Sosnowiec,8/2/1989,18:00,1,2,0,0
9461,2,1989/1990,GÛrnik Zabrze,Legia Warszawa,8/2/1989,18:00,1,1,0,0
9462,3,1989/1990,Zag≥Íbie Sosnowiec,Lech PoznaÒ,8/6/1989,17:30,2,2,0,0
9463,3,1989/1990,Zag≥Íbie Lubin,GÛrnik Zabrze,8/6/1989,17:00,0,0,0,0
9464,3,1989/1990,Olimpia PoznaÒ,Stal Mielec,8/5/1989,20:00,1,1,0,0
9465,3,1989/1990,Ruch ChorzÛw,Motor Lublin,8/6/1989,17:00,4,0,0,0
9466,3,1989/1990,GKS Katowice,ålπsk Wroc≥aw,8/5/1989,18:00,2,1,0,0
9467,3,1989/1990,£ÅKS £ÅÛdü,Jagiellonia Bia≥ystok,8/5/1989,17:00,0,0,0,0
9468,3,1989/1990,Legia Warszawa,Widzew £ÅÛdü,8/6/1989,18:00,3,1,0,0
9469,3,1989/1990,Zawisza Bydgoszcz,Wis≥a KrakÛw,8/6/1989,18:00,2,0,0,0
9470,4,1989/1990,Lech PoznaÒ,Zawisza Bydgoszcz,8/12/1989,19:30,1,5,0,0
9471,4,1989/1990,Ruch ChorzÛw,GKS Katowice,8/12/1989,17:00,0,3,0,0
9472,4,1989/1990,Stal Mielec,Zag≥Íbie Sosnowiec,8/12/1989,19:00,0,2,0,0
9473,4,1989/1990,Widzew £ÅÛdü,Zag≥Íbie Lubin,8/12/1989,18:00,0,1,0,0
9474,4,1989/1990,Jagiellonia Bia≥ystok,ålπsk Wroc≥aw,8/12/1989,16:00,1,1,0,0
9475,4,1989/1990,Motor Lublin,Legia Warszawa,8/12/1989,17:00,0,0,0,0
9476,4,1989/1990,GÛrnik Zabrze,Olimpia PoznaÒ,8/12/1989,18:00,3,1,0,0
9477,4,1989/1990,Wis≥a KrakÛw,£ÅKS £ÅÛdü,8/12/1989,18:00,3,2,0,0
9478,5,1989/1990,Zag≥Íbie Lubin,Motor Lublin,8/16/1989,15:00,3,0,0,0
9479,5,1989/1990,Zag≥Íbie Sosnowiec,GÛrnik Zabrze,8/16/1989,17:30,1,2,0,0
9480,5,1989/1990,£ÅKS £ÅÛdü,Lech PoznaÒ,8/16/1989,17:00,1,0,0,0
9481,5,1989/1990,GKS Katowice,Jagiellonia Bia≥ystok,8/16/1989,17:00,3,0,0,0
9482,5,1989/1990,Legia Warszawa,Ruch ChorzÛw,8/16/1989,18:00,2,2,0,0
9483,5,1989/1990,ålπsk Wroc≥aw,Wis≥a KrakÛw,8/16/1989,17:00,2,0,0,0
9484,5,1989/1990,Olimpia PoznaÒ,Widzew £ÅÛdü,8/16/1989,18:00,1,1,0,0
9485,5,1989/1990,Zawisza Bydgoszcz,Stal Mielec,8/16/1989,17:30,2,0,0,0
9486,6,1989/1990,Legia Warszawa,GKS Katowice,8/26/1989,18:00,0,0,0,0
9487,6,1989/1990,Widzew £ÅÛdü,Zag≥Íbie Sosnowiec,8/26/1989,18:00,1,1,0,0
9488,6,1989/1990,Lech PoznaÒ,ålπsk Wroc≥aw,8/26/1989,19:00,3,0,0,0
9489,6,1989/1990,Wis≥a KrakÛw,Jagiellonia Bia≥ystok,8/26/1989,17:00,1,1,0,0
9490,6,1989/1990,Stal Mielec,£ÅKS £ÅÛdü,8/26/1989,19:00,1,0,0,0
9491,6,1989/1990,Motor Lublin,Olimpia PoznaÒ,8/26/1989,16:00,0,0,0,0
9492,6,1989/1990,GÛrnik Zabrze,Zawisza Bydgoszcz,8/26/1989,18:00,2,0,0,0
9493,6,1989/1990,Ruch ChorzÛw,Zag≥Íbie Lubin,8/26/1989,17:00,2,0,0,0
9494,7,1989/1990,£ÅKS £ÅÛdü,GÛrnik Zabrze,9/2/1989,17:00,1,2,0,0
9495,7,1989/1990,Zag≥Íbie Sosnowiec,Motor Lublin,9/2/1989,16:30,0,0,0,0
9496,7,1989/1990,ålπsk Wroc≥aw,Stal Mielec,9/2/1989,11:00,0,0,0,0
9497,7,1989/1990,Olimpia PoznaÒ,Ruch ChorzÛw,9/2/1989,18:00,2,0,0,0
9498,7,1989/1990,Zawisza Bydgoszcz,Widzew £ÅÛdü,9/3/1989,17:00,4,1,0,0
9499,7,1989/1990,GKS Katowice,Wis≥a KrakÛw,9/2/1989,18:00,2,1,0,0
9500,7,1989/1990,Jagiellonia Bia≥ystok,Lech PoznaÒ,9/3/1989,11:00,1,1,0,0
9501,7,1989/1990,Zag≥Íbie Lubin,Legia Warszawa,9/3/1989,11:00,2,2,0,0
9502,8,1989/1990,Legia Warszawa,Olimpia PoznaÒ,9/16/1989,17:30,1,0,0,0
9503,8,1989/1990,Ruch ChorzÛw,Zag≥Íbie Sosnowiec,9/16/1989,17:00,0,0,0,0
9504,8,1989/1990,Widzew £ÅÛdü,£ÅKS £ÅÛdü,9/16/1989,18:00,1,1,0,0
9505,8,1989/1990,Stal Mielec,Jagiellonia Bia≥ystok,9/16/1989,18:00,1,0,0,0
9506,8,1989/1990,Zag≥Íbie Lubin,GKS Katowice,9/16/1989,15:00,1,1,0,0
9507,8,1989/1990,Lech PoznaÒ,Wis≥a KrakÛw,9/16/1989,18:00,2,0,0,0
9508,8,1989/1990,Motor Lublin,Zawisza Bydgoszcz,9/16/1989,15:30,0,0,0,0
9509,8,1989/1990,GÛrnik Zabrze,ålπsk Wroc≥aw,9/16/1989,18:00,2,0,0,0
9510,9,1989/1990,£ÅKS £ÅÛdü,Motor Lublin,9/23/1989,17:00,1,1,0,0
9511,9,1989/1990,Zawisza Bydgoszcz,Ruch ChorzÛw,9/23/1989,15:30,0,2,0,0
9512,9,1989/1990,GKS Katowice,Lech PoznaÒ,9/23/1989,18:00,1,1,0,0
9513,9,1989/1990,Jagiellonia Bia≥ystok,GÛrnik Zabrze,9/24/1989,11:00,1,1,0,0
9514,9,1989/1990,Wis≥a KrakÛw,Stal Mielec,9/23/1989,16:00,2,1,0,0
9515,9,1989/1990,Olimpia PoznaÒ,Zag≥Íbie Lubin,9/23/1989,18:00,1,1,0,0
9516,9,1989/1990,Zag≥Íbie Sosnowiec,Legia Warszawa,9/23/1989,16:00,0,1,0,0
9517,9,1989/1990,ålπsk Wroc≥aw,Widzew £ÅÛdü,9/23/1989,11:00,2,1,0,0
9518,10,1989/1990,Olimpia PoznaÒ,GKS Katowice,9/30/1989,18:00,0,0,0,0
9519,10,1989/1990,Ruch ChorzÛw,£ÅKS £ÅÛdü,10/1/1989,16:00,4,1,0,0
9520,10,1989/1990,Widzew £ÅÛdü,Jagiellonia Bia≥ystok,9/30/1989,18:00,1,2,0,0
9521,10,1989/1990,Motor Lublin,ålπsk Wroc≥aw,9/30/1989,14:00,1,0,0,0
9522,10,1989/1990,GÛrnik Zabrze,Wis≥a KrakÛw,10/1/1989,17:00,2,0,0,0
9523,10,1989/1990,Legia Warszawa,Zawisza Bydgoszcz,10/1/1989,17:00,1,0,0,0
9524,10,1989/1990,Stal Mielec,Lech PoznaÒ,9/30/1989,18:00,0,1,0,0
9525,10,1989/1990,Zag≥Íbie Lubin,Zag≥Íbie Sosnowiec,10/1/1989,11:00,1,0,0,0
9526,11,1989/1990,ålπsk Wroc≥aw,Ruch ChorzÛw,10/14/1989,11:00,2,2,0,0
9527,11,1989/1990,Wis≥a KrakÛw,Widzew £ÅÛdü,10/14/1989,16:00,1,0,0,0
9528,11,1989/1990,GKS Katowice,Stal Mielec,10/14/1989,17:00,2,0,0,0
9529,11,1989/1990,Zag≥Íbie Sosnowiec,Olimpia PoznaÒ,10/14/1989,15:00,0,1,0,0
9530,11,1989/1990,£ÅKS £ÅÛdü,Legia Warszawa,10/14/1989,16:00,1,3,0,0
9531,11,1989/1990,Zawisza Bydgoszcz,Zag≥Íbie Lubin,10/14/1989,11:00,1,1,0,0
9532,11,1989/1990,Jagiellonia Bia≥ystok,Motor Lublin,10/15/1989,15:00,1,1,0,0
9533,11,1989/1990,Lech PoznaÒ,GÛrnik Zabrze,10/14/1989,17:00,3,0,0,0
9534,12,1989/1990,GÛrnik Zabrze,Stal Mielec,10/28/1989,17:00,2,1,0,0
9535,12,1989/1990,Zag≥Íbie Sosnowiec,GKS Katowice,10/28/1989,14:00,0,0,0,0
9536,12,1989/1990,Legia Warszawa,ålπsk Wroc≥aw,10/28/1989,17:00,2,0,0,0
9537,12,1989/1990,Zag≥Íbie Lubin,£ÅKS £ÅÛdü,10/29/1989,11:00,2,1,0,0
9538,12,1989/1990,Olimpia PoznaÒ,Zawisza Bydgoszcz,10/28/1989,14:30,2,0,0,0
9539,12,1989/1990,Ruch ChorzÛw,Jagiellonia Bia≥ystok,10/28/1989,16:00,3,0,0,0
9540,12,1989/1990,Motor Lublin,Wis≥a KrakÛw,10/28/1989,11:00,2,0,0,0
9541,12,1989/1990,Widzew £ÅÛdü,Lech PoznaÒ,10/28/1989,16:00,1,0,0,0
9542,13,1989/1990,Jagiellonia Bia≥ystok,Legia Warszawa,11/5/1989,11:00,0,0,0,0
9543,13,1989/1990,Lech PoznaÒ,Motor Lublin,11/4/1989,16:00,4,0,0,0
9544,13,1989/1990,GKS Katowice,GÛrnik Zabrze,11/4/1989,17:00,1,0,0,0
9545,13,1989/1990,Wis≥a KrakÛw,Ruch ChorzÛw,11/4/1989,15:00,3,0,0,0
9546,13,1989/1990,ålπsk Wroc≥aw,Zag≥Íbie Lubin,11/5/1989,11:00,0,2,0,0
9547,13,1989/1990,£ÅKS £ÅÛdü,Olimpia PoznaÒ,11/4/1989,16:00,2,2,0,0
9548,13,1989/1990,Zawisza Bydgoszcz,Zag≥Íbie Sosnowiec,11/5/1989,11:00,4,0,0,0
9549,13,1989/1990,Stal Mielec,Widzew £ÅÛdü,11/5/1989,11:00,4,1,0,0
9550,14,1989/1990,Legia Warszawa,Wis≥a KrakÛw,11/19/1989,17:00,0,3,0,0
9551,14,1989/1990,Zag≥Íbie Lubin,Jagiellonia Bia≥ystok,11/19/1989,11:00,2,0,0,0
9552,14,1989/1990,Olimpia PoznaÒ,ålπsk Wroc≥aw,11/19/1989,14:00,1,1,0,0
9553,14,1989/1990,Motor Lublin,Stal Mielec,11/18/1989,11:00,0,0,0,0
9554,14,1989/1990,Ruch ChorzÛw,Lech PoznaÒ,11/18/1989,16:00,1,2,0,0
9555,14,1989/1990,Widzew £ÅÛdü,GÛrnik Zabrze,11/18/1989,16:00,3,1,0,0
9556,14,1989/1990,Zag≥Íbie Sosnowiec,£ÅKS £ÅÛdü,11/19/1989,14:00,1,1,0,0
9557,14,1989/1990,Zawisza Bydgoszcz,GKS Katowice,11/18/1989,11:00,0,0,0,0
9558,15,1989/1990,ålπsk Wroc≥aw,Zag≥Íbie Sosnowiec,11/25/1989,11:00,2,1,0,0
9559,15,1989/1990,Stal Mielec,Ruch ChorzÛw,11/26/1989,11:00,1,0,0,0
9560,15,1989/1990,GKS Katowice,Widzew £ÅÛdü,11/25/1989,17:00,1,0,0,0
9561,15,1989/1990,Wis≥a KrakÛw,Zag≥Íbie Lubin,11/25/1989,15:00,2,1,0,0
9562,15,1989/1990,£ÅKS £ÅÛdü,Zawisza Bydgoszcz,11/25/1989,12:00,0,0,0,0
9563,15,1989/1990,GÛrnik Zabrze,Motor Lublin,11/25/1989,17:00,2,0,0,0
9564,15,1989/1990,Lech PoznaÒ,Legia Warszawa,11/25/1989,16:00,1,1,0,0
9565,15,1989/1990,Jagiellonia Bia≥ystok,Olimpia PoznaÒ,11/26/1989,11:00,0,2,0,0
